invoice_id|po_id|vendor_id|invoice_dt|invoice_image_path|payment_due_by_dt|received_dt|received_by_user_id|total
INV-529881|PUO-049955466|VD-0200|2008-07-14 00:00:00|not available|2008-08-18 00:00:00|2008-07-23 00:00:00|u8049|54381.26
INV-819100|PUO-194325507|VD-0460|2012-07-16 00:00:00|not available|2012-09-05 00:00:00|2012-07-23 00:00:00|u8049|14900.00
INV-222697|PUO-051454912|VD-0252|2014-12-19 00:00:00|not available|2015-01-21 00:00:00|2014-12-29 00:00:00|u1584|709.45
INV-815246|PUO-231135850|VD-0434|2012-05-24 00:00:00|not available|2012-06-26 00:00:00|2012-05-29 00:00:00|u1584|57967.68
INV-566345|PUO-226859604|VD-0568|2015-03-25 00:00:00|not available|2015-04-27 00:00:00|2015-04-02 00:00:00|u7724|8530.64
INV-590387|PUO-275540786|VD-0092|2014-10-15 00:00:00|not available|2015-01-05 00:00:00|2014-10-20 00:00:00|u0371|1262.60
INV-738655|PUO-225145273|VD-0257|2013-12-24 00:00:00|not available|2014-01-27 00:00:00|2013-12-30 00:00:00|u8204|12948.49
INV-175597|PUO-020134403|VD-0159|2012-11-12 00:00:00|not available|2012-12-21 00:00:00|2012-11-15 00:00:00|u8295|14743.22
INV-275709|PUO-009174594|VD-0120|2012-03-29 00:00:00|not available|2012-06-13 00:00:00|2012-04-05 00:00:00|u2204|17635.91
INV-983576|PUO-297421908|VD-0380|2012-12-17 00:00:00|not available|2013-02-25 00:00:00|2012-12-20 00:00:00|u3977|1522.41
INV-898074|PUO-310709675|VD-0570|2011-11-10 00:00:00|not available|2011-12-22 00:00:00|2011-11-21 00:00:00|u8204|5133.67
INV-408249|PUO-351288688|VD-0272|2016-04-25 00:00:00|not available|2016-07-05 00:00:00|2016-04-27 00:00:00|u1584|58234.95
INV-608144|PUO-118354268|VD-0125|2015-03-30 00:00:00|not available|2015-05-06 00:00:00|2015-04-07 00:00:00|u7882|20887.59
INV-393565|PUO-149713957|VD-0460|2012-04-10 00:00:00|not available|2012-06-13 00:00:00|2012-04-18 00:00:00|u8049|56509.79
INV-344139|PUO-185526118|VD-0478|2015-05-04 00:00:00|not available|2015-06-22 00:00:00|2015-05-13 00:00:00|u9615|2733.22
INV-206701|PUO-086177555|VD-0566|2006-11-20 00:00:00|not available|2007-01-08 00:00:00|2006-11-27 00:00:00|u4539|28841.59
INV-745489|PUO-087276541|VD-0478|2014-06-02 00:00:00|not available|2014-07-18 00:00:00|2014-06-05 00:00:00|u0371|17336.81
INV-880142|PUO-223606355|VD-0050|2011-02-23 00:00:00|not available|2011-05-13 00:00:00|2011-03-01 00:00:00|u2204|23483.95
INV-438973|PUO-037322171|VD-0173|2013-12-20 00:00:00|not available|2014-02-26 00:00:00|2013-12-27 00:00:00|u2204|18831.31
INV-372310|PUO-048723736|VD-0304|2008-02-28 00:00:00|not available|2008-04-09 00:00:00|2008-03-03 00:00:00|u8204|1579.31
INV-339029|PUO-297555738|VD-0100|2013-08-20 00:00:00|not available|2013-11-07 00:00:00|2013-08-30 00:00:00|u4539|21888.98
INV-770068|PUO-073266227|VD-0074|2006-02-06 00:00:00|not available|2006-03-24 00:00:00|2006-02-13 00:00:00|u1645|6374.60
INV-485741|PUO-045399387|VD-0527|2008-06-30 00:00:00|not available|2008-09-04 00:00:00|2008-07-04 00:00:00|u8204|24449.98
INV-991753|PUO-296854527|VD-0050|2011-02-24 00:00:00|not available|2011-05-13 00:00:00|2011-02-28 00:00:00|u8049|5011.53
INV-768270|PUO-324894029|VD-0575|2012-09-27 00:00:00|not available|2012-12-24 00:00:00|2012-10-04 00:00:00|u8049|48539.77
INV-197767|PUO-385924695|VD-0302|2014-05-26 00:00:00|not available|2014-07-14 00:00:00|2014-06-03 00:00:00|u3977|2355.42
INV-883395|PUO-262133036|VD-0509|2014-09-02 00:00:00|not available|2014-11-03 00:00:00|2014-09-08 00:00:00|u1645|16208.84
INV-627434|PUO-059404401|VD-0074|2006-02-06 00:00:00|not available|2006-04-28 00:00:00|2006-02-13 00:00:00|u1645|9043.99
INV-302031|PUO-145852008|VD-0172|2012-11-19 00:00:00|not available|2013-01-30 00:00:00|2012-11-27 00:00:00|u1645|55558.76
INV-713546|PUO-201884353|VD-0570|2011-11-09 00:00:00|not available|2012-01-03 00:00:00|2011-11-14 00:00:00|u7882|6776.53
INV-895558|PUO-050111122|VD-0536|2015-11-16 00:00:00|not available|2015-12-28 00:00:00|2015-11-23 00:00:00|u7724|8061.10
INV-808996|PUO-081986025|VD-0074|2006-02-06 00:00:00|not available|2006-05-02 00:00:00|2006-02-14 00:00:00|u1645|13181.28
INV-687547|PUO-121516565|VD-0185|2011-05-09 00:00:00|not available|2011-07-04 00:00:00|2011-05-19 00:00:00|u2204|2078.69
INV-595207|PUO-144443852|VD-0125|2015-04-27 00:00:00|not available|2015-07-13 00:00:00|2015-05-04 00:00:00|u8295|33531.57
INV-407291|PUO-135600658|VD-0576|2015-11-19 00:00:00|not available|2016-01-04 00:00:00|2015-11-30 00:00:00|u1584|10740.68
INV-138550|PUO-185481215|VD-0377|2015-12-29 00:00:00|not available|2016-03-29 00:00:00|2016-01-04 00:00:00|u2204|4444.68
INV-691830|PUO-278354218|VD-0576|2015-11-19 00:00:00|not available|2016-01-04 00:00:00|2015-11-25 00:00:00|u2204|21372.88
INV-411723|PUO-050816054|VD-0254|2013-12-16 00:00:00|not available|2014-03-14 00:00:00|2013-12-27 00:00:00|u8295|6047.67
INV-616810|PUO-322580479|VD-0377|2016-07-08 00:00:00|not available|2016-08-08 00:00:00|2016-07-11 00:00:00|u2204|16820.92
INV-379679|PUO-008339248|VD-0273|2013-04-02 00:00:00|not available|2013-05-13 00:00:00|2013-04-08 00:00:00|u8295|15665.74
INV-542313|PUO-149536509|VD-0159|2012-11-12 00:00:00|not available|2013-01-28 00:00:00|2012-11-22 00:00:00|u0371|4988.63
INV-302323|PUO-009146292|VD-0377|2015-05-22 00:00:00|not available|2015-08-10 00:00:00|2015-06-01 00:00:00|u0775|39628.44
INV-330820|PUO-194646172|VD-0579|2013-03-13 00:00:00|not available|2013-04-26 00:00:00|2013-03-20 00:00:00|u8049|15444.78
INV-616211|PUO-174201433|VD-0509|2014-09-02 00:00:00|not available|2014-11-20 00:00:00|2014-09-10 00:00:00|u0775|22750.83
INV-654679|PUO-018578542|VD-0342|2005-11-18 00:00:00|not available|2006-02-03 00:00:00|2005-11-24 00:00:00|u8204|8800.25
INV-538939|PUO-222348295|VD-0516|2013-07-01 00:00:00|not available|2013-08-26 00:00:00|2013-07-09 00:00:00|u3977|21489.31
INV-726545|PUO-257125868|VD-0254|2014-10-08 00:00:00|not available|2014-12-29 00:00:00|2014-10-14 00:00:00|u2204|3187.97
INV-758002|PUO-159924223|VD-0252|2015-02-23 00:00:00|not available|2015-04-27 00:00:00|2015-03-02 00:00:00|u8204|516.39
INV-831800|PUO-026881878|VD-0284|2009-05-28 00:00:00|not available|2009-07-22 00:00:00|2009-06-05 00:00:00|u1645|7988.28
INV-633198|PUO-063454687|VD-0377|2015-07-24 00:00:00|not available|2015-09-14 00:00:00|2015-07-27 00:00:00|u2204|36318.50
INV-947372|PUO-286543848|VD-0257|2013-12-24 00:00:00|not available|2014-03-10 00:00:00|2013-12-30 00:00:00|u8204|34575.79
INV-925761|PUO-085165595|VD-0171|2012-01-09 00:00:00|not available|2012-03-29 00:00:00|2012-01-17 00:00:00|u9615|3373.96
INV-749534|PUO-152495042|VD-0052|2014-04-22 00:00:00|not available|2014-07-18 00:00:00|2014-05-02 00:00:00|u7724|19813.84
INV-307302|PUO-043920483|VD-0521|2011-08-02 00:00:00|not available|2011-09-05 00:00:00|2011-08-11 00:00:00|u2204|40467.40
INV-260205|PUO-077330668|VD-0101|2011-11-10 00:00:00|not available|2012-01-06 00:00:00|2011-11-14 00:00:00|u1584|28902.01
INV-848447|PUO-166359979|VD-0495|2011-02-22 00:00:00|not available|2011-04-20 00:00:00|2011-03-04 00:00:00|u1645|24831.61
INV-566976|PUO-027141234|VD-0536|2015-10-26 00:00:00|not available|2016-01-18 00:00:00|2015-10-28 00:00:00|u1584|5641.98
INV-915708|PUO-387449436|VD-0568|2015-03-25 00:00:00|not available|2015-06-16 00:00:00|2015-03-31 00:00:00|u8295|11301.15
INV-432711|PUO-143324519|VD-0570|2011-11-09 00:00:00|not available|2012-01-03 00:00:00|2011-11-21 00:00:00|u2204|19174.16
INV-576881|PUO-149487336|VD-0500|2011-03-30 00:00:00|not available|2011-05-09 00:00:00|2011-04-06 00:00:00|u1645|6023.90
INV-108522|PUO-064317270|VD-0397|2009-06-15 00:00:00|not available|2009-07-16 00:00:00|2009-06-22 00:00:00|u4539|9125.41
INV-549698|PUO-295532074|VD-0302|2013-10-01 00:00:00|not available|2013-11-04 00:00:00|2013-10-07 00:00:00|u7882|8152.11
INV-994246|PUO-342274215|VD-0461|2016-02-29 00:00:00|not available|2016-04-25 00:00:00|2016-03-07 00:00:00|u4539|29689.90
INV-424059|PUO-145636088|VD-0046|2011-10-20 00:00:00|not available|2011-11-28 00:00:00|2011-10-25 00:00:00|u8049|6290.53
INV-173755|PUO-200649284|VD-0581|2010-05-26 00:00:00|not available|2010-07-19 00:00:00|2010-06-01 00:00:00|u8049|12825.89
INV-643390|PUO-102346668|VD-0152|2005-11-30 00:00:00|not available|2006-02-13 00:00:00|2005-12-05 00:00:00|u1645|5179.38
INV-473541|PUO-142523365|VD-0553|2014-06-02 00:00:00|not available|2014-08-04 00:00:00|2014-06-10 00:00:00|u1645|38644.62
INV-430523|PUO-160820745|VD-0120|2012-04-02 00:00:00|not available|2012-06-14 00:00:00|2012-04-10 00:00:00|u8204|5900.81
INV-841311|PUO-058692942|VD-0432|2005-07-25 00:00:00|not available|2005-09-12 00:00:00|2005-07-29 00:00:00|u4539|8545.85
INV-749924|PUO-143652160|VD-0495|2011-02-22 00:00:00|not available|2011-04-07 00:00:00|2011-03-04 00:00:00|u0371|11324.60
INV-236984|PUO-070823278|VD-0120|2012-03-30 00:00:00|not available|2012-06-04 00:00:00|2012-04-03 00:00:00|u7882|7694.36
INV-310150|PUO-135578357|VD-0171|2012-06-11 00:00:00|not available|2012-08-10 00:00:00|2012-06-18 00:00:00|u2204|8444.44
INV-833548|PUO-004166988|VD-0276|2011-11-18 00:00:00|not available|2012-02-13 00:00:00|2011-11-23 00:00:00|u2204|8055.32
INV-393413|PUO-110794110|VD-0509|2014-09-02 00:00:00|not available|2014-11-04 00:00:00|2014-09-11 00:00:00|u0775|64428.97
INV-440230|PUO-171935894|VD-0229|2012-10-12 00:00:00|not available|2012-12-21 00:00:00|2012-10-22 00:00:00|u1584|19837.45
INV-296857|PUO-030563988|VD-0245|2013-01-03 00:00:00|not available|2013-02-26 00:00:00|2013-01-14 00:00:00|u8295|21650.22
INV-554760|PUO-146130221|VD-0500|2011-03-30 00:00:00|not available|2011-06-10 00:00:00|2011-04-04 00:00:00|u8204|10006.50
INV-621241|PUO-060943443|VD-0316|2011-04-19 00:00:00|not available|2011-07-07 00:00:00|2011-04-26 00:00:00|u0371|6372.59
INV-261589|PUO-006192887|VD-0553|2013-04-18 00:00:00|not available|2013-05-21 00:00:00|2013-04-25 00:00:00|u1645|28454.83
INV-817727|PUO-164162473|VD-0052|2014-04-22 00:00:00|not available|2014-06-13 00:00:00|2014-04-28 00:00:00|u7882|4771.62
INV-953417|PUO-121298256|VD-0397|2009-11-26 00:00:00|not available|2010-01-25 00:00:00|2009-12-03 00:00:00|u8049|13295.12
INV-943653|PUO-136718429|VD-0120|2012-03-30 00:00:00|not available|2012-06-18 00:00:00|2012-04-02 00:00:00|u8204|10167.41
INV-744807|PUO-210132841|VD-0585|2011-09-02 00:00:00|not available|2011-10-24 00:00:00|2011-09-12 00:00:00|u1584|24403.33
INV-342866|PUO-125487800|VD-0536|2016-01-18 00:00:00|not available|2016-04-04 00:00:00|2016-01-21 00:00:00|u0775|46274.07
INV-481012|PUO-059766206|VD-0125|2015-01-19 00:00:00|not available|2015-03-23 00:00:00|2015-01-27 00:00:00|u8204|54674.97
INV-795620|PUO-319896594|VD-0581|2010-05-26 00:00:00|not available|2010-08-11 00:00:00|2010-05-31 00:00:00|u8049|846.51
INV-608642|PUO-147595639|VD-0574|2011-03-15 00:00:00|not available|2011-05-27 00:00:00|2011-03-24 00:00:00|u3977|355.43
INV-979379|PUO-413790719|VD-0460|2013-11-11 00:00:00|not available|2014-01-27 00:00:00|2013-11-18 00:00:00|u2204|21578.47
INV-813729|PUO-209818588|VD-0582|2015-04-13 00:00:00|not available|2015-07-06 00:00:00|2015-04-20 00:00:00|u3977|24013.01
INV-564291|PUO-330418010|VD-0229|2012-10-15 00:00:00|not available|2012-12-10 00:00:00|2012-10-19 00:00:00|u8049|9573.01
INV-558269|PUO-020821228|VD-0461|2016-01-25 00:00:00|not available|2016-03-04 00:00:00|2016-01-29 00:00:00|u8204|1949.98
INV-929269|PUO-366876990|VD-0046|2011-10-20 00:00:00|not available|2012-01-10 00:00:00|2011-10-24 00:00:00|u2204|53544.22
INV-571534|PUO-119857327|VD-0407|2011-10-18 00:00:00|not available|2011-12-20 00:00:00|2011-10-24 00:00:00|u2204|46337.54
INV-974896|PUO-099627640|VD-0087|2011-06-21 00:00:00|not available|2011-07-28 00:00:00|2011-06-28 00:00:00|u9615|13079.37
INV-357103|PUO-285796076|VD-0545|2015-06-30 00:00:00|not available|2015-08-28 00:00:00|2015-07-06 00:00:00|u2204|12310.16
INV-662330|PUO-271598259|VD-0279|2015-03-16 00:00:00|not available|2015-06-12 00:00:00|2015-03-20 00:00:00|u7882|9730.83
INV-128423|PUO-195771423|VD-0478|2015-06-03 00:00:00|not available|2015-08-17 00:00:00|2015-06-08 00:00:00|u8295|31140.89
INV-138413|PUO-010323359|VD-0461|2016-01-25 00:00:00|not available|2016-03-29 00:00:00|2016-01-29 00:00:00|u7724|45448.16
INV-617993|PUO-158204156|VD-0231|2010-03-24 00:00:00|not available|2010-05-31 00:00:00|2010-04-06 00:00:00|u3977|34223.92
INV-919650|PUO-384758922|VD-0279|2015-03-16 00:00:00|not available|2015-06-09 00:00:00|2015-03-20 00:00:00|u1645|74659.07
INV-507634|PUO-138903716|VD-0501|2013-04-23 00:00:00|not available|2013-06-17 00:00:00|2013-05-02 00:00:00|u1645|11959.06
INV-999241|PUO-367377443|VD-0581|2010-05-26 00:00:00|not available|2010-07-22 00:00:00|2010-05-31 00:00:00|u3977|7117.58
INV-288254|PUO-080976506|VD-0576|2015-11-19 00:00:00|not available|2016-01-26 00:00:00|2015-11-24 00:00:00|u1584|2551.14
INV-504513|PUO-268511960|VD-0272|2015-08-18 00:00:00|not available|2015-11-16 00:00:00|2015-08-26 00:00:00|u8049|22150.14
INV-483684|PUO-082601793|VD-0206|2015-11-04 00:00:00|not available|2015-12-10 00:00:00|2015-11-09 00:00:00|u9615|19763.42
INV-203381|PUO-129602808|VD-0023|2012-02-14 00:00:00|not available|2012-03-30 00:00:00|2012-02-20 00:00:00|u9615|11338.54
INV-492842|PUO-645836221|VD-0252|2015-11-16 00:00:00|not available|2016-01-19 00:00:00|2015-11-23 00:00:00|u4539|27028.32
INV-986371|PUO-240921960|VD-0141|2011-01-04 00:00:00|not available|2011-02-16 00:00:00|2011-01-12 00:00:00|u8049|31673.75
INV-322223|PUO-099877140|VD-0576|2015-11-19 00:00:00|not available|2015-12-31 00:00:00|2015-11-24 00:00:00|u7724|24006.13
INV-735161|PUO-280986024|VD-0100|2013-07-15 00:00:00|not available|2013-08-16 00:00:00|2013-07-18 00:00:00|u1584|31646.59
INV-694630|PUO-434454767|VD-0252|2015-07-15 00:00:00|not available|2015-08-31 00:00:00|2015-07-17 00:00:00|u8295|50853.09
INV-809019|PUO-188594555|VD-0092|2014-04-09 00:00:00|not available|2014-07-08 00:00:00|2014-04-14 00:00:00|u0371|19736.22
INV-878528|PUO-018903795|VD-0272|2013-09-16 00:00:00|not available|2013-11-12 00:00:00|2013-09-23 00:00:00|u4539|4069.73
INV-845535|PUO-057188540|VD-0575|2011-10-10 00:00:00|not available|2011-12-15 00:00:00|2011-10-14 00:00:00|u2204|88626.01
INV-481435|PUO-398482504|VD-0302|2014-06-16 00:00:00|not available|2014-08-18 00:00:00|2014-06-23 00:00:00|u7882|9595.55
INV-547507|PUO-269785888|VD-0581|2010-05-26 00:00:00|not available|2010-06-28 00:00:00|2010-05-31 00:00:00|u1645|5958.17
INV-531051|PUO-123588576|VD-0199|2013-02-22 00:00:00|not available|2013-05-14 00:00:00|2013-02-27 00:00:00|u8049|45843.54
INV-170917|PUO-250810776|VD-0570|2011-11-10 00:00:00|not available|2012-01-23 00:00:00|2011-11-18 00:00:00|u7882|52253.19
INV-810892|PUO-151355452|VD-0252|2015-02-18 00:00:00|not available|2015-05-11 00:00:00|2015-02-23 00:00:00|u8295|33276.05
INV-703220|PUO-059676781|VD-0100|2011-08-22 00:00:00|not available|2011-11-08 00:00:00|2011-08-24 00:00:00|u8204|14865.76
INV-469776|PUO-177339687|VD-0568|2015-03-25 00:00:00|not available|2015-05-12 00:00:00|2015-04-07 00:00:00|u0775|69393.40
INV-520682|PUO-120418980|VD-0545|2014-02-03 00:00:00|not available|2014-03-10 00:00:00|2014-02-07 00:00:00|u7882|5753.00
INV-407938|PUO-347253457|VD-0410|2013-01-25 00:00:00|not available|2013-04-15 00:00:00|2013-02-04 00:00:00|u2204|7489.34
INV-309819|PUO-239988481|VD-0478|2015-10-12 00:00:00|not available|2015-12-14 00:00:00|2015-10-19 00:00:00|u0371|28561.09
INV-851831|PUO-067855641|VD-0554|2015-04-28 00:00:00|not available|2015-06-09 00:00:00|2015-04-30 00:00:00|u8295|18382.83
INV-485806|PUO-137594048|VD-0460|2012-03-09 00:00:00|not available|2012-05-29 00:00:00|2012-03-16 00:00:00|u8049|36769.24
INV-117318|PUO-005626319|VD-0495|2011-02-22 00:00:00|not available|2011-04-29 00:00:00|2011-02-28 00:00:00|u0371|24438.20
INV-946075|PUO-102830845|VD-0077|2010-08-05 00:00:00|not available|2010-09-23 00:00:00|2010-08-09 00:00:00|u9615|26789.04
INV-425017|PUO-220397471|VD-0478|2015-08-07 00:00:00|not available|2015-09-14 00:00:00|2015-08-17 00:00:00|u9615|39720.70
INV-679443|PUO-109483052|VD-0330|2008-08-04 00:00:00|not available|2008-09-08 00:00:00|2008-08-11 00:00:00|u2204|24670.43
INV-209227|PUO-629899536|VD-0125|2016-11-25 00:00:00|not available|2017-01-01 00:00:00|2016-12-01 00:00:00|u7724|15033.48
INV-842821|PUO-094611077|VD-0536|2015-12-23 00:00:00|not available|2016-01-25 00:00:00|2015-12-31 00:00:00|u2204|2839.26
INV-829319|PUO-238574555|VD-0434|2012-05-24 00:00:00|not available|2012-08-08 00:00:00|2012-05-29 00:00:00|u8295|13254.61
INV-819045|PUO-243806629|VD-0272|2015-06-22 00:00:00|not available|2015-09-14 00:00:00|2015-06-29 00:00:00|u8049|18939.82
INV-245192|PUO-146656290|VD-0056|2013-04-29 00:00:00|not available|2013-07-05 00:00:00|2013-05-08 00:00:00|u8204|3978.31
INV-195697|PUO-257838466|VD-0252|2015-04-08 00:00:00|not available|2015-06-22 00:00:00|2015-04-13 00:00:00|u4539|38763.18
INV-101884|PUO-002220164|VD-0576|2015-11-19 00:00:00|not available|2016-02-01 00:00:00|2015-11-30 00:00:00|u0775|34920.45
INV-674417|PUO-269895724|VD-0568|2015-03-25 00:00:00|not available|2015-05-04 00:00:00|2015-03-30 00:00:00|u8295|22641.87
INV-743447|PUO-038581093|VD-0310|2012-09-12 00:00:00|not available|2012-11-06 00:00:00|2012-09-17 00:00:00|u3977|411.51
INV-808829|PUO-052649417|VD-0406|2011-10-11 00:00:00|not available|2011-11-28 00:00:00|2011-10-17 00:00:00|u7882|14440.21
INV-215245|PUO-051774378|VD-0284|2009-10-19 00:00:00|not available|2010-01-04 00:00:00|2009-10-23 00:00:00|u4539|21343.37
INV-938238|PUO-069152937|VD-0029|2012-01-03 00:00:00|not available|2012-03-19 00:00:00|2012-01-12 00:00:00|u4539|54256.44
INV-479857|PUO-117395461|VD-0231|2010-03-24 00:00:00|not available|2010-05-25 00:00:00|2010-03-29 00:00:00|u8049|43926.87
INV-760085|PUO-012695946|VD-0377|2015-05-26 00:00:00|not available|2015-06-29 00:00:00|2015-06-01 00:00:00|u7724|72453.88
INV-993118|PUO-375337851|VD-0229|2012-10-15 00:00:00|not available|2012-12-06 00:00:00|2012-10-22 00:00:00|u8295|59183.57
INV-530670|PUO-186889293|VD-0056|2013-07-29 00:00:00|not available|2013-10-25 00:00:00|2013-08-02 00:00:00|u9615|13824.34
INV-974006|PUO-091161555|VD-0553|2014-01-24 00:00:00|not available|2014-03-10 00:00:00|2014-02-03 00:00:00|u3977|24707.22
INV-936677|PUO-279667728|VD-0380|2012-12-17 00:00:00|not available|2013-02-04 00:00:00|2012-12-20 00:00:00|u7882|6998.90
INV-868103|PUO-097386572|VD-0467|2011-09-19 00:00:00|not available|2011-11-10 00:00:00|2011-09-27 00:00:00|u7882|30494.17
INV-651397|PUO-218348648|VD-0552|2010-11-22 00:00:00|not available|2010-12-29 00:00:00|2010-11-30 00:00:00|u1645|2529.51
INV-487216|PUO-127444713|VD-0434|2012-05-24 00:00:00|not available|2012-07-12 00:00:00|2012-05-30 00:00:00|u8295|3833.27
INV-683363|PUO-109732683|VD-0302|2012-08-13 00:00:00|not available|2012-09-19 00:00:00|2012-08-21 00:00:00|u1584|18018.84
INV-549711|PUO-111292774|VD-0553|2014-03-14 00:00:00|not available|2014-04-17 00:00:00|2014-03-17 00:00:00|u1645|27104.03
INV-233079|PUO-034749377|VD-0380|2012-12-17 00:00:00|not available|2013-02-25 00:00:00|2012-12-24 00:00:00|u1584|5912.68
INV-253628|PUO-709793|VD-0572|2016-11-03 00:00:00|not available|2016-11-13 00:00:00|2016-11-13 00:00:00|u8284|100000.00
INV-427585|PUO-145962048|VD-0171|2012-08-23 00:00:00|not available|2012-11-06 00:00:00|2012-08-30 00:00:00|u8204|6097.86
INV-616745|PUO-112863952|VD-0304|2008-02-28 00:00:00|not available|2008-05-19 00:00:00|2008-03-10 00:00:00|u8204|43752.40
INV-698074|PUO-323137339|VD-0553|2015-11-09 00:00:00|not available|2016-01-27 00:00:00|2015-11-16 00:00:00|u3977|22575.23
INV-708653|PUO-107102146|VD-0101|2011-11-10 00:00:00|not available|2011-12-30 00:00:00|2011-11-18 00:00:00|u1584|13795.78
INV-153964|PUO-243777647|VD-0302|2013-06-14 00:00:00|not available|2013-07-16 00:00:00|2013-06-24 00:00:00|u7882|23499.04
INV-862539|PUO-127694311|VD-0342|2006-10-12 00:00:00|not available|2007-01-08 00:00:00|2006-10-17 00:00:00|u8204|16027.14
INV-324358|PUO-085717602|VD-0257|2013-12-24 00:00:00|not available|2014-02-03 00:00:00|2013-12-30 00:00:00|u8204|10649.02
INV-348261|PUO-209606399|VD-0545|2014-10-20 00:00:00|not available|2014-12-29 00:00:00|2014-10-27 00:00:00|u8295|26351.59
INV-422535|PUO-048537219|VD-0467|2011-09-19 00:00:00|not available|2011-12-09 00:00:00|2011-09-26 00:00:00|u7882|2705.36
INV-832754|PUO-034881922|VD-0276|2012-02-14 00:00:00|not available|2012-05-02 00:00:00|2012-02-20 00:00:00|u8204|38942.00
INV-974105|PUO-266863137|VD-0231|2010-03-24 00:00:00|not available|2010-05-06 00:00:00|2010-03-26 00:00:00|u8049|15094.16
INV-263136|PUO-024256061|VD-0302|2012-01-30 00:00:00|not available|2012-03-22 00:00:00|2012-02-03 00:00:00|u1584|5882.00
INV-803217|PUO-032715092|VD-0478|2013-12-18 00:00:00|not available|2014-03-17 00:00:00|2013-12-20 00:00:00|u0371|12358.55
INV-544389|PUO-218106629|VD-0568|2015-03-25 00:00:00|not available|2015-05-13 00:00:00|2015-03-30 00:00:00|u1584|24256.69
INV-711424|PUO-340224960|VD-0229|2012-10-15 00:00:00|not available|2012-12-03 00:00:00|2012-10-22 00:00:00|u7882|7529.60
INV-533045|PUO-200276328|VD-0552|2010-11-22 00:00:00|not available|2011-02-09 00:00:00|2010-11-25 00:00:00|u8049|24425.41
INV-700427|PUO-197180168|VD-0380|2012-12-17 00:00:00|not available|2013-02-18 00:00:00|2012-12-27 00:00:00|u2204|27227.51
INV-119434|PUO-058308019|VD-0579|2013-01-03 00:00:00|not available|2013-03-13 00:00:00|2013-01-07 00:00:00|u2204|1412.42
INV-305277|PUO-065833946|VD-0574|2011-03-15 00:00:00|not available|2011-04-20 00:00:00|2011-03-22 00:00:00|u0371|8293.10
INV-449121|PUO-153195331|VD-0046|2011-10-20 00:00:00|not available|2011-11-28 00:00:00|2011-10-27 00:00:00|u9615|2312.81
INV-389132|PUO-132914882|VD-0568|2015-03-25 00:00:00|not available|2015-05-11 00:00:00|2015-04-01 00:00:00|u0775|40208.55
INV-706340|PUO-066865380|VD-0074|2006-02-06 00:00:00|not available|2006-03-28 00:00:00|2006-02-09 00:00:00|u1645|17432.35
INV-256100|PUO-034678238|VD-0172|2011-12-19 00:00:00|not available|2012-02-28 00:00:00|2011-12-23 00:00:00|u9615|46296.89
INV-665263|PUO-588276777|VD-0252|2015-10-12 00:00:00|not available|2016-01-05 00:00:00|2015-10-20 00:00:00|u3977|11174.10
INV-624706|PUO-043249534|VD-0573|2004-11-30 00:00:00|not available|2005-02-14 00:00:00|2004-12-06 00:00:00|u0371|28690.70
INV-219832|PUO-022343437|VD-0582|2014-04-22 00:00:00|not available|2014-06-19 00:00:00|2014-05-02 00:00:00|u8295|13512.47
INV-116500|PUO-178799958|VD-0077|2011-04-18 00:00:00|not available|2011-06-06 00:00:00|2011-04-26 00:00:00|u2204|40822.31
INV-741791|PUO-138603731|VD-0206|2015-11-04 00:00:00|not available|2016-01-18 00:00:00|2015-11-09 00:00:00|u0775|10093.77
INV-509071|PUO-248946434|VD-0582|2015-07-06 00:00:00|not available|2015-09-21 00:00:00|2015-07-09 00:00:00|u0775|13719.05
INV-973941|PUO-177643754|VD-0581|2010-05-25 00:00:00|not available|2010-08-18 00:00:00|2010-05-31 00:00:00|u1645|22422.83
INV-968431|PUO-002717551|VD-0582|2014-03-25 00:00:00|not available|2014-05-12 00:00:00|2014-04-02 00:00:00|u0775|22749.05
INV-826168|PUO-233665012|VD-0302|2013-05-10 00:00:00|not available|2013-07-26 00:00:00|2013-05-21 00:00:00|u3977|20027.14
INV-175281|PUO-455747194|VD-0536|2016-10-24 00:00:00|not available|2017-01-07 00:00:00|2016-10-31 00:00:00|u1584|59882.41
INV-313980|PUO-319208254|VD-0125|2015-12-08 00:00:00|not available|2016-01-11 00:00:00|2015-12-15 00:00:00|u7724|99647.60
INV-950579|PUO-036903671|VD-0056|2012-08-27 00:00:00|not available|2012-10-29 00:00:00|2012-08-31 00:00:00|u4539|7725.68
INV-836886|PUO-221605049|VD-0582|2015-05-04 00:00:00|not available|2015-06-15 00:00:00|2015-05-15 00:00:00|u8295|4118.12
INV-263629|PUO-031339250|VD-0304|2008-02-28 00:00:00|not available|2008-03-31 00:00:00|2008-03-05 00:00:00|u8204|3896.68
INV-252034|PUO-383384643|VD-0553|2016-04-18 00:00:00|not available|2016-05-30 00:00:00|2016-04-28 00:00:00|u1645|11208.77
INV-767267|PUO-387936851|VD-0252|2015-06-18 00:00:00|not available|2015-09-08 00:00:00|2015-06-26 00:00:00|u0775|15200.00
INV-168894|PUO-003879915|VD-0067|2011-10-28 00:00:00|not available|2011-12-27 00:00:00|2011-11-07 00:00:00|u3977|24221.24
INV-507896|PUO-090906812|VD-0554|2015-06-22 00:00:00|not available|2015-08-10 00:00:00|2015-06-25 00:00:00|u8295|22808.68
